"row_id","Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
201,34,-0.762255665726893,0.127767751953647,2.65005638571315,-1.87566277123804,-0.893356398126455,-0.268714889488759,-0.419863596621261,0.146233406715251,-0.869635290154597,-0.0386516694016891,-0.686124387103008,-0.502910878643487,1.38082632218495,-1.03912460633328,0.652842089032808,1.89874756257003,-0.458413549068005,-0.559803242547051,-0.295102639926884,0.359392905714987,0.433349641511561,1.26040266443393,-0.404700036155232,0.0949455232807396,0.480975976870017,-0.0906846797223101,0.319222972697776,0.135599924615913,15.99,0
202,472,-3.0435406239976,-3.15730712090228,1.08846277997285,2.2886436183814,1.35980512966107,-1.06482252298131,0.325574266158614,-0.0677936531906277,-0.270952836226548,-0.838586564582682,-0.414575448285725,-0.503140859566824,0.676501544635863,-1.69202893305906,2.00063483909015,0.666779695901966,0.599717413841732,1.72532100745514,0.283344830149495,2.10233879259444,0.661695924845707,0.435477208966341,1.37596574254306,-0.293803152734021,0.279798031841214,-0.145361714815161,-0.252773122530705,0.0357642251788156,529,1
203,770,0.171677901622553,0.474494878016718,0.991316526880302,1.03743594151911,-0.272977241908996,0.201118273283423,0.24372216512872,0.0925129061720527,-0.167748190294659,0.107879979545507,0.51833039146353,0.691425209349929,-0.0568593668333613,0.0378372118203577,-0.529251923302027,-0.792879353373413,0.273305507601503,0.421033129101182,2.3064181401137,0.170871626183586,0.156654327492905,0.707193762046901,0.0967136834154087,0.0918130499427667,-1.22103117386262,0.55740787385587,0.247386437744398,0.235228186204877,39.09,0
204,922,0.414488636874467,-1.25647514932179,-2.22011736041328,0.433325204332937,2.10588646352993,3.26343229059021,0.596977767835022,0.530581680068014,-0.519952478575978,-0.0562363456097837,-0.153828390149833,0.00197158088627568,-0.0322880358330614,0.822021035904067,0.897414836338422,0.216841578081291,-0.809157558129565,0.171886978822018,-0.0853341578523165,0.92611200270329,0.234608905969369,-0.501444554827884,-0.594511568843224,1.03291541941311,0.829353232482969,-0.31516489418907,-0.0968471307009366,0.0864423856339643,474.59,0
205,1047,-0.373105278734341,1.07332722744865,1.28859702162837,0.0747106005411496,0.0524440923532127,-1.00857070158614,0.680016634355446,-0.0622235182079232,-0.371528843274502,-0.505335450869883,-0.239423103180867,-0.150077798923164,-0.0152117711906835,-0.400583308015969,0.910751299674572,0.389658544353491,0.0150668612428288,-0.118505672014906,-0.0883927201505658,0.120105095372669,-0.261162921220339,-0.703869026305001,-0.00159579208119628,0.324620668102932,-0.161960409166216,0.0726073614314517,0.242629840179418,0.0989198511967052,4.99,0
206,1065,1.3131710548798,0.0781881724414828,-1.29172230809341,-0.48395851785637,2.14023329558431,3.18120765594,-0.506358829146045,0.805117213736403,-0.073954224465323,-0.216964449291569,0.131562028981373,-0.0281869258857768,0.0112832857523953,-0.113145245691648,1.29988259701944,0.812676839231791,-0.495512823866799,0.166270273438021,0.175492419942652,0.0307180286336136,-0.343276116215879,-1.14798104655472,0.0961514015449647,0.946070434781241,0.370076420232329,0.110731257105077,-0.0216495486989883,0.0234660010155654,0.99,0
207,1308,-1.37984835151933,0.536719684162909,2.647870139056,1.40811124536118,0.126442161947995,0.986524798464419,0.960250987595627,-0.629717418858719,1.72917265711934,1.34683224795989,-0.622458120358806,0.516210489515329,0.174168355967534,-2.02327338114099,-1.18504343021182,-2.03679119924568,0.653357691514081,-1.29434798003102,1.29744528622893,0.464674739236809,-0.666874111142277,-0.343573880207127,0.0221377305662532,0.0935321440752383,0.0112928436011106,-0.50339542687273,-0.438189291090139,-0.346730810926279,43.8,0
208,1351,-3.5627258398451,3.44195894840113,-0.28994384891866,-0.860115125065833,-0.413767733852855,-0.551690159243856,0.170906316214073,-0.532137703170257,1.96275726707283,3.74867998610653,1.43155132470816,0.525991477645728,-0.228273244894396,-1.08519727447336,0.431922823314605,0.423805464709966,-0.398919918072413,0.303264015414816,-0.0812321938264528,1.59994685851312,0.12818632016189,-1.20634895675171,0.212357962175451,-0.123132625761232,0.540725021539441,0.140796699444239,1.60236724269392,0.983275196792215,1.79,0
209,1551,-0.520843645332167,2.68614088796073,-2.84399792979668,0.846196881510606,1.54382149929302,-0.825794178556612,1.02774915620842,-0.227676381310927,0.855784684337216,1.23139276762568,1.50662052320642,-0.316751610618444,0.21707932549591,-4.19560456686279,0.589893637012512,1.16151981495092,1.8701623327926,2.27978608146232,0.211695720150315,1.0543870735486,-0.469375414238739,-0.344721473792345,-0.0877475245721241,-1.39515061372548,-0.0457879538866214,-0.390859791297996,0.267580035407372,-0.379465356075054,2.4,0
210,2669,1.29371633698528,0.0908900108437593,-1.30087814784549,-0.057335590359809,2.25453138884806,3.2925047909238,-0.356292551078166,0.763543180256614,-0.153702106871424,0.0731823199273517,-0.161971397310656,0.0288003755197893,-0.0224680383584781,0.525857346911346,1.10468125172056,0.374233082473238,-0.927030110601693,0.290434109384253,0.000402972724359498,-0.0120699146488941,-0.0235331821277574,-0.177446482686026,-0.137902488218672,1.00417151471262,0.846664534093568,-0.313182294403532,0.0156904095421527,0.0141137578978992,7.5,0
211,2720,-1.3040768256304,-4.95218929265834,-1.5842034896679,0.492046200263043,-2.07369932497903,-0.053731371692607,1.50290265887805,-0.479615236085171,-1.1745711286607,0.149130836240896,0.657705564424852,0.515147150679862,0.205653649253129,0.545152984739485,-0.526414057676305,-1.31383117537964,-0.00507390628932796,1.50290123821773,-0.493602291766761,2.34615199274959,0.422546771807226,-1.38306485826916,-1.28286568555568,0.129742743614672,-0.0694584913631936,0.946466145531132,-0.337224615007608,0.226631873004158,1399.2,0
212,2856,1.26328240586148,-0.788960528379178,0.977258598450474,-0.783739440842178,-1.27328895452974,0.0660174574436415,-1.18007967624859,0.210203463647083,-0.679346305562451,0.723797817971766,1.61932769147899,0.199362462907963,0.32269898883451,-0.242917700295959,0.654599707006671,1.3793181308002,0.0775193144355218,-0.818545588448394,0.149534373520065,0.103274468423788,0.469941301101639,1.28686291084009,-0.0986771363898224,0.0648338130579269,0.323207595488918,-0.0384968224658046,0.0485367364232971,0.01472059612761,24.99,0
213,3096,-0.249963858038974,-0.371521414460744,1.41013249484751,-1.12691882626547,-1.21916742834127,0.878292678312879,-0.493258451169759,0.146646295295938,-0.784497348038447,0.740513255784377,0.297642264521434,-0.476349186620425,0.878356324407303,-0.731042266067186,0.815983121174989,1.94313586426292,-0.565119899141692,0.430805632979584,1.56558251390451,0.147753002401068,0.499964928480349,1.47264989645293,-0.0403435786101666,-0.785060941722772,-0.361565676582722,-0.00504948734212372,-0.0757942161350355,0.026576262424291,119,0
214,3123,-0.0061702292377586,-2.42865984711995,-0.422698799225241,0.219262057238948,-1.24085130158725,-0.0708230514305356,0.572864818290531,-0.169447661452284,-1.50259066042233,0.538990085849876,1.55546246889764,0.887273273549791,0.506656174823836,0.608405024658719,0.405334142415802,-1.29854951290115,-0.0328520787799434,0.61701047565924,-0.945735410350302,0.853068570878737,-0.375352735641274,-2.20535239487629,-0.231532827270225,-0.028084314507195,-0.384013098440041,-0.0814526863174251,-0.139365974423548,0.125646156595076,679,0
215,3278,1.01612146480986,-0.647389113366838,0.981149907179892,0.858029209431756,-1.25019731779393,-0.230368145752386,-0.497533483887847,-0.0294296650474778,-0.771673525480838,0.633134959786069,-0.0595656122529707,0.727880624878334,0.981106640650775,-0.279333512404671,0.345454218664171,-1.92531367098914,0.384994445663618,0.519010302454486,-1.66709161775819,-0.333506060207059,-0.244319995357405,-0.254547842019082,0.0170891413706212,0.591395523187912,0.290489132153161,-0.352612523841713,0.0735956921225704,0.0562471475373055,112.63,0
216,3310,-0.693395804418415,1.31153139494686,0.698979913895612,-0.00616095389074357,0.0197741353875447,-0.741635095214161,0.356742670979346,0.374112514659287,-0.567895004100726,-0.74621136729476,-0.79247786004926,0.0546271556253522,0.55561703167107,-0.196972772028264,0.866367970463845,0.649505213210648,-0.0336032974056449,0.0448535607856056,0.102176654466496,0.0716171698659386,-0.244306107670996,-0.782063018252318,-0.0127239088534176,-0.19783603030684,-0.0529806969816118,0.10590816752825,0.119950969987681,0.0224226112933459,10.99,0
